
2022-12-02 15:01:01.063799 ||Processed frame no: 1 || Current FPS: 0.67 || Objects tracked: 2 || car: 2 
2022-12-02 15:01:21.089941 ||Processed frame no: 227 || Current FPS: 12.8 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:21.183692 ||Processed frame no: 228 || Current FPS: 12.81 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:21.277442 ||Processed frame no: 229 || Current FPS: 12.81 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:21.387277 ||Processed frame no: 230 || Current FPS: 12.23 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:21.481589 ||Processed frame no: 231 || Current FPS: 12.71 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:21.577044 ||Processed frame no: 232 || Current FPS: 10.48 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:21.707268 ||Processed frame no: 233 || Current FPS: 8.6 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:21.795147 ||Processed frame no: 234 || Current FPS: 13.7 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:21.903138 ||Processed frame no: 235 || Current FPS: 10.8 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:22.012648 ||Processed frame no: 236 || Current FPS: 10.66 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:22.122300 ||Processed frame no: 237 || Current FPS: 10.92 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:22.200554 ||Processed frame no: 238 || Current FPS: 12.78 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:22.310338 ||Processed frame no: 239 || Current FPS: 11.99 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:22.404360 ||Processed frame no: 240 || Current FPS: 12.75 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:22.482493 ||Processed frame no: 241 || Current FPS: 12.8 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:22.610124 ||Processed frame no: 242 || Current FPS: 8.93 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:22.778015 ||Processed frame no: 243 || Current FPS: 7.21 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:22.931361 ||Processed frame no: 244 || Current FPS: 8.72 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:23.044481 ||Processed frame no: 245 || Current FPS: 11.28 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:23.154270 ||Processed frame no: 246 || Current FPS: 10.73 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:23.236725 ||Processed frame no: 247 || Current FPS: 14.95 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:23.326417 ||Processed frame no: 248 || Current FPS: 12.8 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:23.404790 ||Processed frame no: 249 || Current FPS: 12.76 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:23.482917 ||Processed frame no: 250 || Current FPS: 16.02 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:23.576664 ||Processed frame no: 251 || Current FPS: 12.81 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:23.686114 ||Processed frame no: 252 || Current FPS: 11.36 || Objects tracked: 4 || car: 4 
2022-12-02 15:01:23.779985 ||Processed frame no: 253 || Current FPS: 12.78 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:23.873737 ||Processed frame no: 254 || Current FPS: 12.81 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:23.967486 ||Processed frame no: 255 || Current FPS: 12.81 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:24.061234 ||Processed frame no: 256 || Current FPS: 12.81 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:24.186890 ||Processed frame no: 257 || Current FPS: 9.09 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:24.280880 ||Processed frame no: 258 || Current FPS: 12.75 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:24.374897 ||Processed frame no: 259 || Current FPS: 12.77 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:24.484284 ||Processed frame no: 260 || Current FPS: 10.67 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:24.583255 ||Processed frame no: 261 || Current FPS: 12.01 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:24.687997 ||Processed frame no: 262 || Current FPS: 11.16 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:24.781897 ||Processed frame no: 263 || Current FPS: 12.98 || Objects tracked: 6 || car: 3 bus: 2 truck: 1 
2022-12-02 15:01:24.875706 ||Processed frame no: 264 || Current FPS: 12.8 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:24.953768 ||Processed frame no: 265 || Current FPS: 12.81 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:25.063121 ||Processed frame no: 266 || Current FPS: 12.94 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:25.172603 ||Processed frame no: 267 || Current FPS: 10.66 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:25.281981 ||Processed frame no: 268 || Current FPS: 12.8 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:25.406976 ||Processed frame no: 269 || Current FPS: 10.67 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:25.516349 ||Processed frame no: 270 || Current FPS: 10.67 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:25.618826 ||Processed frame no: 271 || Current FPS: 11.52 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:01:25.743447 ||Processed frame no: 272 || Current FPS: 9.18 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:01:25.852822 ||Processed frame no: 273 || Current FPS: 10.68 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:01:25.964724 ||Processed frame no: 274 || Current FPS: 10.53 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:01:26.073523 ||Processed frame no: 275 || Current FPS: 10.52 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:01:26.181922 ||Processed frame no: 276 || Current FPS: 10.66 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:26.275627 ||Processed frame no: 277 || Current FPS: 12.8 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:26.369364 ||Processed frame no: 278 || Current FPS: 12.81 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:26.478750 ||Processed frame no: 279 || Current FPS: 10.67 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:26.573334 ||Processed frame no: 280 || Current FPS: 12.41 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:26.667293 ||Processed frame no: 281 || Current FPS: 12.78 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:01:26.761073 ||Processed frame no: 282 || Current FPS: 12.8 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:26.870415 ||Processed frame no: 283 || Current FPS: 10.67 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:26.948545 ||Processed frame no: 284 || Current FPS: 12.8 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:27.034578 ||Processed frame no: 285 || Current FPS: 14.2 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:27.120248 ||Processed frame no: 286 || Current FPS: 14.62 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:27.229937 ||Processed frame no: 287 || Current FPS: 10.63 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:27.324690 ||Processed frame no: 288 || Current FPS: 12.64 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:27.417441 ||Processed frame no: 289 || Current FPS: 12.8 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:27.511403 ||Processed frame no: 290 || Current FPS: 12.78 || Objects tracked: 5 || car: 2 bus: 2 auto: 1 
2022-12-02 15:01:27.620782 ||Processed frame no: 291 || Current FPS: 10.67 || Objects tracked: 3 || car: 1 bus: 2 
2022-12-02 15:01:27.714530 ||Processed frame no: 292 || Current FPS: 12.8 || Objects tracked: 2 || car: 1 bus: 1 
2022-12-02 15:01:27.854551 ||Processed frame no: 293 || Current FPS: 9.34 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:27.932905 ||Processed frame no: 294 || Current FPS: 15.94 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:28.011649 ||Processed frame no: 295 || Current FPS: 15.86 || Objects tracked: 2 || car: 1 bus: 1 
2022-12-02 15:01:28.105465 ||Processed frame no: 296 || Current FPS: 12.8 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:01:28.183532 ||Processed frame no: 297 || Current FPS: 12.81 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:01:28.277282 ||Processed frame no: 298 || Current FPS: 12.81 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:28.355407 ||Processed frame no: 299 || Current FPS: 12.8 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:28.439026 ||Processed frame no: 300 || Current FPS: 14.71 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:28.527741 ||Processed frame no: 301 || Current FPS: 12.8 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:28.621740 ||Processed frame no: 302 || Current FPS: 13.15 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:28.715787 ||Processed frame no: 303 || Current FPS: 10.63 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:28.794075 ||Processed frame no: 304 || Current FPS: 15.97 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:28.887894 ||Processed frame no: 305 || Current FPS: 12.79 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:01:28.965946 ||Processed frame no: 306 || Current FPS: 16.0 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:01:29.059697 ||Processed frame no: 307 || Current FPS: 12.81 || Objects tracked: 5 || car: 2 bus: 2 auto: 1 
2022-12-02 15:01:29.153451 ||Processed frame no: 308 || Current FPS: 12.8 || Objects tracked: 4 || bus: 2 car: 2 
2022-12-02 15:01:29.262066 ||Processed frame no: 309 || Current FPS: 11.92 || Objects tracked: 5 || bus: 2 car: 3 
2022-12-02 15:01:29.355879 ||Processed frame no: 310 || Current FPS: 12.79 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:29.465429 ||Processed frame no: 311 || Current FPS: 10.65 || Objects tracked: 7 || car: 4 bus: 2 auto: 1 
2022-12-02 15:01:29.574947 ||Processed frame no: 312 || Current FPS: 10.66 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:01:29.668707 ||Processed frame no: 313 || Current FPS: 12.81 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:29.782926 ||Processed frame no: 314 || Current FPS: 12.2 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:29.872067 ||Processed frame no: 315 || Current FPS: 13.5 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:01:30.012671 ||Processed frame no: 316 || Current FPS: 8.0 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:30.153456 ||Processed frame no: 317 || Current FPS: 9.04 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:30.278686 ||Processed frame no: 318 || Current FPS: 10.67 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:01:30.372973 ||Processed frame no: 319 || Current FPS: 12.72 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:01:30.451097 ||Processed frame no: 320 || Current FPS: 16.02 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:30.529226 ||Processed frame no: 321 || Current FPS: 16.02 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:30.615596 ||Processed frame no: 322 || Current FPS: 14.15 || Objects tracked: 4 || bus: 2 car: 2 
2022-12-02 15:01:30.725517 ||Processed frame no: 323 || Current FPS: 11.45 || Objects tracked: 5 || bus: 2 car: 3 
2022-12-02 15:01:30.819441 ||Processed frame no: 324 || Current FPS: 12.78 || Objects tracked: 4 || bus: 2 car: 2 
2022-12-02 15:01:30.881942 ||Processed frame no: 325 || Current FPS: 16.0 || Objects tracked: 2 || bus: 1 car: 1 
2022-12-02 15:01:30.960064 ||Processed frame no: 326 || Current FPS: 16.0 || Objects tracked: 2 || bus: 1 car: 1 
2022-12-02 15:01:31.022562 ||Processed frame no: 327 || Current FPS: 21.37 || Objects tracked: 2 || bus: 1 car: 1 
2022-12-02 15:01:31.121848 ||Processed frame no: 328 || Current FPS: 11.95 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:31.241125 ||Processed frame no: 329 || Current FPS: 10.02 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:01:31.325425 ||Processed frame no: 330 || Current FPS: 14.0 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:31.398846 ||Processed frame no: 331 || Current FPS: 15.95 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:31.493838 ||Processed frame no: 332 || Current FPS: 12.61 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:01:31.586498 ||Processed frame no: 333 || Current FPS: 12.8 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:01:31.680254 ||Processed frame no: 334 || Current FPS: 12.81 || Objects tracked: 5 || bus: 2 car: 3 
2022-12-02 15:01:31.773997 ||Processed frame no: 335 || Current FPS: 12.8 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:31.867751 ||Processed frame no: 336 || Current FPS: 12.8 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:01:31.962430 ||Processed frame no: 337 || Current FPS: 12.73 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:32.040721 ||Processed frame no: 338 || Current FPS: 15.98 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:32.150115 ||Processed frame no: 339 || Current FPS: 12.81 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:01:32.228238 ||Processed frame no: 340 || Current FPS: 16.0 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:32.306367 ||Processed frame no: 341 || Current FPS: 16.01 || Objects tracked: 2 || car: 1 bus: 1 
2022-12-02 15:01:32.400105 ||Processed frame no: 342 || Current FPS: 12.81 || Objects tracked: 2 || car: 1 bus: 1 
2022-12-02 15:01:32.512263 ||Processed frame no: 343 || Current FPS: 10.36 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:32.635233 ||Processed frame no: 344 || Current FPS: 9.46 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:32.743489 ||Processed frame no: 345 || Current FPS: 10.66 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:01:32.915762 ||Processed frame no: 346 || Current FPS: 7.97 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:33.009508 ||Processed frame no: 347 || Current FPS: 16.0 || Objects tracked: 3 || car: 1 bus: 1 auto: 1 
2022-12-02 15:01:33.087635 ||Processed frame no: 348 || Current FPS: 16.0 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:33.181388 ||Processed frame no: 349 || Current FPS: 12.81 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:33.259509 ||Processed frame no: 350 || Current FPS: 16.01 || Objects tracked: 3 || car: 1 bus: 1 auto: 1 
2022-12-02 15:01:33.337634 ||Processed frame no: 351 || Current FPS: 16.02 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:33.432031 ||Processed frame no: 352 || Current FPS: 13.5 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:01:33.525783 ||Processed frame no: 353 || Current FPS: 12.8 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:33.713572 ||Processed frame no: 354 || Current FPS: 6.39 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:01:33.879045 ||Processed frame no: 355 || Current FPS: 7.51 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:33.999594 ||Processed frame no: 356 || Current FPS: 10.18 || Objects tracked: 3 || car: 1 bus: 1 auto: 1 
2022-12-02 15:01:34.095967 ||Processed frame no: 357 || Current FPS: 12.84 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:01:34.312228 ||Processed frame no: 358 || Current FPS: 5.67 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:01:34.442881 ||Processed frame no: 359 || Current FPS: 14.19 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:01:34.552254 ||Processed frame no: 360 || Current FPS: 10.67 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:01:34.778593 ||Processed frame no: 361 || Current FPS: 5.13 || Objects tracked: 6 || car: 4 bus: 1 auto: 1 
2022-12-02 15:01:34.917049 ||Processed frame no: 362 || Current FPS: 8.47 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:01:35.044083 ||Processed frame no: 363 || Current FPS: 9.51 || Objects tracked: 6 || car: 4 bus: 1 auto: 1 
2022-12-02 15:01:35.136230 ||Processed frame no: 364 || Current FPS: 12.94 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:01:35.346092 ||Processed frame no: 365 || Current FPS: 5.77 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:01:35.564777 ||Processed frame no: 366 || Current FPS: 6.92 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:01:35.682692 ||Processed frame no: 367 || Current FPS: 10.67 || Objects tracked: 6 || car: 4 bus: 1 auto: 1 
2022-12-02 15:01:35.792067 ||Processed frame no: 368 || Current FPS: 10.67 || Objects tracked: 6 || car: 4 bus: 1 auto: 1 
2022-12-02 15:01:35.979566 ||Processed frame no: 369 || Current FPS: 7.11 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:36.088946 ||Processed frame no: 370 || Current FPS: 10.67 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:36.229575 ||Processed frame no: 371 || Current FPS: 8.0 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:36.338951 ||Processed frame no: 372 || Current FPS: 10.67 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:36.479824 ||Processed frame no: 373 || Current FPS: 8.63 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:36.778604 ||Processed frame no: 374 || Current FPS: 3.97 || Objects tracked: 8 || car: 5 bus: 3 
2022-12-02 15:01:37.057110 ||Processed frame no: 375 || Current FPS: 4.33 || Objects tracked: 8 || car: 5 bus: 3 
2022-12-02 15:01:37.326254 ||Processed frame no: 376 || Current FPS: 4.49 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:37.640391 ||Processed frame no: 377 || Current FPS: 9.52 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:37.799846 ||Processed frame no: 378 || Current FPS: 7.05 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:37.911907 ||Processed frame no: 379 || Current FPS: 10.54 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:37.998902 ||Processed frame no: 380 || Current FPS: 13.68 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:38.108890 ||Processed frame no: 381 || Current FPS: 11.54 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:38.225390 ||Processed frame no: 382 || Current FPS: 9.91 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:38.423010 ||Processed frame no: 383 || Current FPS: 6.39 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:38.516737 ||Processed frame no: 384 || Current FPS: 12.8 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:38.642033 ||Processed frame no: 385 || Current FPS: 9.12 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:38.862851 ||Processed frame no: 386 || Current FPS: 5.78 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:01:39.032727 ||Processed frame no: 387 || Current FPS: 7.11 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:39.158016 ||Processed frame no: 388 || Current FPS: 10.57 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:01:39.363450 ||Processed frame no: 389 || Current FPS: 6.31 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:39.563622 ||Processed frame no: 390 || Current FPS: 5.92 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:01:39.786452 ||Processed frame no: 391 || Current FPS: 5.71 || Objects tracked: 5 || bus: 2 car: 3 
2022-12-02 15:01:40.035388 ||Processed frame no: 392 || Current FPS: 5.89 || Objects tracked: 5 || bus: 2 car: 3 
2022-12-02 15:01:40.147412 ||Processed frame no: 393 || Current FPS: 10.95 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:01:40.258838 ||Processed frame no: 394 || Current FPS: 10.97 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:40.349639 ||Processed frame no: 395 || Current FPS: 13.02 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:40.443559 ||Processed frame no: 396 || Current FPS: 12.78 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:40.521680 ||Processed frame no: 397 || Current FPS: 16.02 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:40.608270 ||Processed frame no: 398 || Current FPS: 14.1 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:01:40.718231 ||Processed frame no: 399 || Current FPS: 10.6 || Objects tracked: 4 || car: 3 bus: 1 
